Track ID,Track Name,Artist(s),Album,Danceability Rating,Energy Rating,Key Rating,Loudness Rating,Mode Rating,Speechiness Rating,Acousticness Rating,Instrumentalness Rating,Liveness Rating,Valence Rating,Tempo Rating
5uRkew0DtfAQmv0oEYNwFF,I Saw the Light - 2015 Remaster,Todd Rundgren,Something / Anything?,0.504,0.673,0,-11.834,0,0.0336,0.214,2.29e-06,0.171,0.581,120.418
1Pwcxq35Hl2kqwUVd5XCRg,Shower the People - 2019 Remaster,James Taylor,In the Pocket (2019 Remaster),0.669,0.392,2,-13.778,0,0.0241,0.433,0.0,0.0842,0.552,98.646
3gHFKiDanj4d2rqgHlRFFc,Hello It's Me,Todd Rundgren,Something / Anything?,0.578,0.848,5,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic_,The Lovin' Spoonful,Do you Believe In Magic,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602
4sI8uN1G3PsoiNizkOqATO,Mexico,James Taylor,Greatest Hits,0.787,0.551,11,-11.09,1,0.0302,0.256,3.29e-06,0.11,0.811,116.023
4ZK6Vo5lRD0IkT9Fm8b93L,Twelve Thirty - Single Version,The Mamas & The Papas,The Papas & The Mamas,0.557,0.444,1,-13.986,1,0.0305,0.345,0.0,0.717,0.472,113.252
0tiBROmRVHxKAtgI8Hg9Sa,A Dream Goes on Forever,Todd Rundgren,Todd,0.602,0.375,0,-12.308,1,0.0329,0.114,1.86e-06,0.0815,0.815,91.202
38llcrfX1arUqrEe0DRRzW,I Got a Name - Stereo Version,Jim Croce,I Got a Name,0.553,0.652,4,-11.625,1,0.0403,0.81,1.71e-05,0.115,0.66,86.988
0z1MCtPlHy0x1g0XojaduR,Your Smiling Face,James Taylor,The Essential James Taylor,0.682,0.509,1,-11.887,1,0.0783,0.146,5.02e-06,0.0886,0.605,88.934
0u5aO1GYsIhAWCPuXdwnak,Today - 2011 Remaster,The Smashing Pumpkins,Siamese Dream (Deluxe Edition),0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539
4I8ItX9JAA8ROVQesGscAw,We Gotta Get You a Woman - 2015 Remaster,Todd Rundgren,Runt,0.689,0.546,2,-10.705,0,0.0374,0.708,0.0,0.135,0.882,121.205
3SPcBPzvbmWLl8NU5efx4W,Telephone Line,Electric Light Orchestra,A New World Record,0.467,0.367,9,-8.164,1,0.0298,0.771,2.27e-05,0.0847,0.205,70.856
1IxDBsZdVMhfkLqrZjARpk,Fernando,ABBA,Arrival,0.353,0.526,9,-8.868,1,0.0299,0.583,2.17e-06,0.0762,0.467,110.517
3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,Jackson Browne,Jackson Browne (Saturate Before Using),0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63
2R30N7DHSavVqORsbMApqV,Massachusetts,Bee Gees,Horizontal,0.215,0.459,7,-13.406,1,0.0544,0.00861,0.00934,0.0619,0.443,50.732
54EvqHberbpzMu7nu8hs9S,Bang the Drum All Day,Todd Rundgren,The Ever Popular Tortured Artist Effect,0.639,0.752,2,-12.454,1,0.0451,0.541,0.0,0.0453,0.966,143.086
4IU1RL4BKvFyXtbTwaHAvW,Ventura Highway,"America, George Martin",Homecoming,0.611,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.705
5yrsBzgHkfu2idkl2ILQis,You Don't Mess Around with Jim,Jim Croce,You Don't Mess Around With Jim,0.705,0.581,11,-11.379,0,0.0455,0.607,1.52e-05,0.117,0.967,163.24
