Track ID,Track Name,Artist(s),Album,Danceability Rating,Energy Rating,Key Rating,Loudness Rating,Mode Rating,Speechiness Rating,Acousticness Rating,Instrumentalness Rating,Liveness Rating,Valence Rating,Tempo Rating
34X9XeLp4NNtOQZXJIEfmx,Divine Hammer,The Breeders,Last Splash,0.344,0.561,3,-13.642,1,0.032,0.089,0.814,0.132,0.632,143.698
0vlD6vTcdjXOt2eBwBFhRm,Identity,X-Ray Spex,Germ Free Adolescents,0.458,0.944,2,-4.607,1,0.0366,0.0181,4.46e-06,0.0764,0.797,154.855
6gI41jiMeH9k4E6FaQkwnx,Germfree Adolescence,X-Ray Spex,Germ Free Adolescents,0.832,0.792,7,-6.052,1,0.0657,0.197,0.0343,0.0956,0.911,128.393
4oygvOZ6PxF5cFQDyI1Qb3,Ooh My Love,Deadstar,Milk,0.504,0.82,2,-7.759,1,0.0314,0.0571,0.000441,0.231,0.807,130.876
