Track ID,Track Name,Artist(s),Album,Danceability Rating,Energy Rating,Key Rating,Loudness Rating,Mode Rating,Speechiness Rating,Acousticness Rating,Instrumentalness Rating,Liveness Rating,Valence Rating,Tempo Rating
7wMn4xFQ10M00oj8sBAIW2,Dream Baby Polka,Doctor Kielbasa,Just What the Doctor Ordered,0.618,0.604,2,-13.857,1,0.0444,0.0145,0.0,0.143,0.647,111.063
6gk7J4WuTUUEM1VCh1G6en,Rumba Dyna,Ed Guca And The Polish Canadians,Still Playin' Polkas,0.651,0.757,2,-8.639,1,0.0497,0.442,0.0017,0.364,0.679,107.542
5PUd1BdkIzFG6Gk8myYDdD,She's Ready to Polka,Ed Guca And The Polish Canadians,You've Got Polkas!,0.738,0.824,7,-8.886,1,0.0328,0.243,8.23e-05,0.294,0.965,108.925
2oK85wRlk54D1VrduzdPFS,Thanks Mom Waltz,Scrubby & Sunshine,Polka Life,0.44,0.36,7,-14.04,1,0.0651,0.256,0.0,0.27,0.553,144.089
